time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/explained_variance,train/clip_fraction,train/std,train/clip_range,train/value_loss,train/approx_kl,train/n_updates,eval/mean_reward,eval/mean_ep_length
16685,340,157,0.8156699500000001,5.0,2635000,-31.17580533027649,1e-06,-0.001519513607868177,0.03116953745484352,0.9291092455387115,0.04507380974624539,0.054830506443977356,0.1,0.00458728400466498,0.0016548249,6780,0.8249708200470551,5.0
16731,341,157,0.81466813,5.0,2642750,-31.17621024608612,1e-06,-0.0013010186314955652,0.0251608993858099,0.9283256381750107,0.04412619071023073,0.05482972413301468,0.1,0.004783650089520961,0.0016830489,6800,,
16778,342,157,0.81731387,5.0,2650500,-31.1763392162323,1e-06,-0.0013483311713963074,0.028990788385272026,0.93084866553545,0.03303928564855596,0.05482980236411095,0.1,0.004846074614906683,0.0012940199,6820,,
16825,343,157,0.8196469000000002,5.0,2658250,-31.17655693054199,1e-06,-0.0012059198705109042,0.029321663081645966,0.9296941161155701,0.021711904749390668,0.05482853204011917,0.1,0.004628433411126025,0.0013629547,6840,,
16872,344,158,0.8147380600000002,5.0,2666000,-31.176986417770387,1e-06,-0.001193444326762596,0.028270943090319633,0.929433062672615,0.04817142873827834,0.05482761189341545,0.1,0.004650148108485155,0.0018481596,6860,,
16919,345,158,0.8171038799999999,5.0,2673750,-31.177525544166564,1e-06,-0.0004268062928022554,0.02930201031267643,0.9312386587262154,0.03591428566840477,0.05482569336891174,0.1,0.004563359537278302,0.0014226648,6880,,
16965,346,158,0.8163594099999999,5.0,2681500,-31.178214349746703,1e-06,-0.00145436994467806,0.02848092094063759,0.9310354962944984,0.025689285730768462,0.054823968559503555,0.1,0.004574473173124716,0.0012045433,6900,,
17011,347,158,0.81830279,5.0,2689250,-31.178687820434572,1e-06,-0.0008879738404507098,0.023388026282191277,0.9302399531006813,0.034649999983375895,0.05482332035899162,0.1,0.004442672781297005,0.0013297992,6920,,
17057,348,158,0.81332051,5.0,2697000,-31.178803539276124,1e-06,-0.0005166104304069207,0.027435287833213806,0.9324758872389793,0.034225000033620744,0.0548233762383461,0.1,0.004485353369964287,0.0014997488,6940,,
17104,349,158,0.8181463000000001,5.0,2704750,-31.17898585796356,1e-06,-0.0013295742518449867,0.028840182349085808,0.9309907108545303,0.03412142865359783,0.054822277277708054,0.1,0.004628260988974944,0.0017577589,6960,,
17169,350,157,0.81514394,5.0,2712500,-31.179419045448302,1e-06,-0.002989986557388473,0.02854757197201252,0.9305034652352333,0.03770833337650401,0.054821085184812546,0.1,0.004685631747706793,0.0016080127,6980,0.8231089068642761,5.0
17215,351,158,0.8195208700000002,5.0,2720250,-31.17993872642517,1e-06,-0.0015529477863559648,0.027591019868850708,0.9328600764274597,0.042597619171719996,0.05481967702507973,0.1,0.004442858445108868,0.0015704107,7000,,
17261,352,158,0.8165556,5.0,2728000,-31.17999722480774,1e-06,-6.093005780465122e-05,0.023486660793423653,0.9326205924153328,0.046382143125811126,0.05482083931565285,0.1,0.004780450454563834,0.0017055105,7020,,
17306,353,158,0.8173635599999999,5.0,2735750,-31.179644837379456,1e-06,-0.0014183834903108128,0.024615421891212463,0.93169005215168,0.03578809533530148,0.05482138320803642,0.1,0.004663496621651575,0.0014412343,7040,,
17352,354,158,0.8184399299999999,5.0,2743500,-31.179779119491577,1e-06,-0.0014191142577872017,0.027811316773295403,0.9316916912794113,0.027940476179064717,0.054820094257593155,0.1,0.004793404691154138,0.001533086,7060,,
17399,355,158,0.8185395499999999,5.0,2751250,-31.180301475524903,1e-06,-0.0019140626883801205,0.030711637809872627,0.9325134083628654,0.032036904617852996,0.05481870472431183,0.1,0.004566272452939302,0.0014969173,7080,,
17444,356,158,0.8168968500000001,5.0,2759000,-31.18053764343262,1e-06,-0.001184634766463457,0.027865957468748093,0.9304125234484673,0.023486904665478505,0.054818928241729736,0.1,0.004574226477416232,0.0012419154,7100,,
17490,357,158,0.81825251,5.0,2766750,-31.180826797485352,1e-06,-0.0016751507179290125,0.02924727462232113,0.9316143468022346,0.04248452402796829,0.05481714382767677,0.1,0.004680984068545513,0.0015928759,7120,,
17536,358,158,0.8163291199999999,5.0,2774500,-31.181351609230042,1e-06,-0.0021266058817681,0.025891484692692757,0.9331430196762085,0.04835119060589932,0.05481629818677902,0.1,0.004530711520928889,0.0016448342,7140,,
17582,359,158,0.8200113199999997,5.0,2782250,-31.181742200851442,1e-06,-0.0019510273585357173,0.026693224906921387,0.9322257339954376,0.035823809459980115,0.05481499433517456,0.1,0.004604273344157263,0.0014402224,7160,,
17648,360,158,0.8184801999999999,5.0,2790000,-31.182179188728334,1e-06,-0.0016449904844760277,0.033316243439912796,0.9350957274436951,0.029961904810916165,0.054814085364341736,0.1,0.004499210188514553,0.0014725428,7180,0.8292026670594448,5.0
17694,361,158,0.8170688600000001,5.0,2797750,-31.182439737319946,1e-06,-0.0020884163166194326,0.024610234424471855,0.9319767504930496,0.03443333340313984,0.05481354892253876,0.1,0.004474758147844113,0.0014316317,7200,,
17740,362,158,0.81958092,5.0,2805500,-31.182844343185426,1e-06,-0.0011734190564597169,0.027287838980555534,0.9307286292314529,0.029958333370450417,0.054811976850032806,0.1,0.0044661379005992785,0.0015029453,7220,,
17785,363,158,0.8182264799999999,5.0,2813250,-31.183247127532958,1e-06,-0.0019365004780606831,0.0279306098818779,0.9328189492225647,0.03282738102629082,0.05481154844164848,0.1,0.004564365348778665,0.001250647,7240,,
17831,364,158,0.8177421399999999,5.0,2821000,-31.183454413414,1e-06,-0.0018072760802170418,0.02494916133582592,0.9344924688339233,0.03003214279160602,0.05481075122952461,0.1,0.004350643969373778,0.0013000739,7260,,
17877,365,158,0.8179482100000002,5.0,2828750,-31.183756165504455,1e-06,-0.002184444563623722,0.029264329001307487,0.9339492246508598,0.04483690512774047,0.054810069501399994,0.1,0.004394786152988672,0.0016093461,7280,,
17923,366,158,0.8198070900000001,5.0,2836500,-31.18401657104492,1e-06,-0.00194722981464583,0.02805272676050663,0.934259444475174,0.041945238168991636,0.05480935424566269,0.1,0.004186031041899696,0.0014741889,7300,,
17969,367,158,0.82043718,5.0,2844250,-31.184503259658815,1e-06,-0.0015427305887791053,0.02684410661458969,0.9364573657512665,0.03167857137217652,0.05480748414993286,0.1,0.004189192948979325,0.0015585363,7320,,
18015,368,158,0.8233690199999998,5.0,2852000,-31.18497164726257,1e-06,-0.0010307014314845952,0.030386067926883698,0.9364919885993004,0.02501428581250366,0.054807063192129135,0.1,0.004099287984427064,0.0012531695,7340,,
18060,369,158,0.8184480400000002,5.0,2859750,-31.18524615764618,1e-06,-0.0006644695454833993,0.021184192970395088,0.932219959795475,0.046142857219965666,0.054805874824523926,0.1,0.004343595423270017,0.0014835474,7360,,
18127,370,158,0.8233426200000002,5.0,2867500,-31.18560869216919,1e-06,-0.0014384450038348673,0.023853734135627747,0.9364507719874382,0.059645238487573804,0.054805219173431396,0.1,0.00441383438417688,0.0017928237,7380,0.8282485834188585,5.0
18173,371,158,0.8242566300000003,5.0,2875250,-31.18577115058899,1e-06,-0.0029419031106513137,0.02792537398636341,0.9386529847979546,0.04438690472394228,0.05480514466762543,0.1,0.004024732206598856,0.0014768075,7400,,
18219,372,158,0.8198415999999998,5.0,2883000,-31.1859729719162,1e-06,-0.0011109669000913236,0.030069541186094284,0.9363608434796333,0.03336547620419879,0.054804060608148575,0.1,0.004361527537694201,0.0013729495,7420,,
18264,373,158,0.8248599,5.0,2890750,-31.186576356887816,1e-06,-0.0010024826299869626,0.03030848503112793,0.9386404305696487,0.026766666783078107,0.05480196326971054,0.1,0.004055201726150699,0.0012824006,7440,,
18311,374,158,0.8216346599999999,5.0,2898500,-31.187221422195435,1e-06,-0.0005307954033383289,0.027887500822544098,0.9367726072669029,0.033853571458021176,0.05480078235268593,0.1,0.00425637032778468,0.0015382394,7460,,
18357,375,158,0.82008838,5.0,2906250,-31.187644267082213,1e-06,-0.0028870327005792173,0.028089342638850212,0.9380481876432896,0.05127976226329338,0.05479973927140236,0.1,0.004357131228316575,0.0016688956,7480,,
18403,376,158,0.82477373,5.0,2914000,-31.187783231735228,1e-06,-0.0013795419954553444,0.027438074350357056,0.9352966398000717,0.03918095223256387,0.05480007454752922,0.1,0.00445131107699126,0.0015741589,7500,,
18449,377,158,0.8205563299999998,5.0,2921750,-31.187598967552184,1e-06,-0.0014592004094353772,0.03206228092312813,0.937400609254837,0.027803571434051263,0.054800670593976974,0.1,0.004332015349064022,0.001356666,7520,,
18494,378,158,0.82043283,5.0,2929500,-31.187599716186522,1e-06,-0.0007186991808987509,0.027314504608511925,0.9360130727291107,0.03710119039547863,0.05480004474520683,0.1,0.004273049944895319,0.0014616754,7540,,
18540,379,158,0.8202643500000001,5.0,2937250,-31.18776758670807,1e-06,-0.001957996337892265,0.0287058986723423,0.9358889609575272,0.04510357166465837,0.0547998771071434,0.1,0.004142766771255992,0.0015140998,7560,,
18606,380,158,0.8220405999999998,5.0,2945000,-31.188001732826233,1e-06,-0.0004927521008249336,0.026173880323767662,0.9353233650326729,0.04927380987413926,0.05479875206947327,0.1,0.004580535246641375,0.0015170581,7580,0.8318109737621814,5.0
18652,381,158,0.8243615599999999,5.0,2952750,-31.188341822624206,1e-06,-0.0010674629921472523,0.02565862238407135,0.9368669465184212,0.044348809555522166,0.05479826405644417,0.1,0.0041160826856503265,0.0016225749,7600,,
18698,382,158,0.82305915,5.0,2960500,-31.188814949989318,1e-06,-0.0020967229719800915,0.024821698665618896,0.939091719686985,0.044047619129996746,0.05479609593749046,0.1,0.004079290761728771,0.0014748202,7620,,
18743,383,158,0.8240233099999998,5.0,2968250,-31.189477252960206,1e-06,-0.0013035765547284562,0.03099825233221054,0.9375464171171188,0.041592857392388397,0.05479495972394943,0.1,0.00454369829792995,0.0014000093,7640,,
18789,384,158,0.82184231,5.0,2976000,-31.18959397315979,1e-06,-0.001941034453196977,0.031222090125083923,0.9378179498016834,0.03237976184173021,0.05479554831981659,0.1,0.0041339465073542666,0.0014545617,7660,,
18835,385,158,0.8201382400000002,5.0,2983750,-31.189576811790467,1e-06,-0.0006023185559742816,0.027623819187283516,0.9394327290356159,0.02100595237396192,0.054794833064079285,0.1,0.0040289766393834725,0.0011745354,7680,,
18881,386,158,0.8235123,5.0,2991500,-31.18993654727936,1e-06,-0.0016724580861862415,0.02788795344531536,0.9399681650102139,0.03411666667321697,0.05479371175169945,0.1,0.0040964818000793456,0.0014009427,7700,,
18927,387,158,0.82370274,5.0,2999250,-31.19052121639252,1e-06,0.00034548671165184785,0.027417683973908424,0.9386922381818295,0.03630476198653923,0.054791733622550964,0.1,0.004060925049125217,0.001316334,7720,,
18973,388,158,0.82807274,5.0,3007000,-31.19121886730194,1e-06,-0.000988023141200749,0.028376726433634758,0.9379569850862026,0.037922619035234674,0.05479022115468979,0.1,0.003930073382798582,0.0013803262,7740,,
19019,389,158,0.8244845800000001,5.0,3014750,-31.19183165550232,1e-06,-0.0020787436822802883,0.02681173011660576,0.9376560263335705,0.04080833337560762,0.054788488894701004,0.1,0.004288965467130765,0.0016154412,7760,,
19085,390,158,0.82209878,5.0,3022500,-31.192404861450196,1e-06,-0.001584332155343109,0.0275266170501709,0.9402167983353138,0.046722618949133904,0.05478734150528908,0.1,0.004363354280940257,0.0013497043,7780,0.8347033398310324,5.0
19131,391,158,0.8220956400000001,5.0,3030250,-31.192858328819273,1e-06,-0.0013671674903851195,0.03038977086544037,0.9390121959149837,0.032049999987648334,0.05478596314787865,0.1,0.004295611596899107,0.0013071632,7800,,
19178,392,158,0.8283086300000002,5.0,3038000,-31.19332265853882,1e-06,-0.0025129901076230386,0.027899960055947304,0.9397815279662609,0.06304523840226466,0.05478489398956299,0.1,0.0042210561782121655,0.0015302709,7820,,
19224,393,158,0.82476867,5.0,3045750,-31.193957710266112,1e-06,-0.0022601065499396533,0.02690191939473152,0.9396190047264099,0.021465476262092123,0.054782699793577194,0.1,0.004037310823332518,0.0014055818,7840,,
19271,394,158,0.8245006299999998,5.0,3053500,-31.194525060653685,1e-06,-0.0018603913035804998,0.0267570149153471,0.9401016011834145,0.034702381056558804,0.05478207394480705,0.1,0.004309039732324891,0.0013706642,7860,,
19317,395,158,0.82809466,5.0,3061250,-31.194816222190855,1e-06,-0.0009985821052778477,0.027067501097917557,0.9387767799198627,0.03744761901878519,0.05478106439113617,0.1,0.004300540596013889,0.0015075668,7880,,
19363,396,158,0.8286823099999999,5.0,3069000,-31.195328817367553,1e-06,-0.00014237990782102637,0.024394283071160316,0.9408323653042316,0.047645238218538,0.05477936193346977,0.1,0.0039791585551574825,0.0016753878,7900,,
19410,397,158,0.8269360900000001,5.0,3076750,-31.19579307079315,1e-06,-0.0007448776844386273,0.023910997435450554,0.9398129098117352,0.03256071426119888,0.054778873920440674,0.1,0.004164342850563116,0.0016010979,7920,,
19456,398,158,0.8229842399999999,5.0,3084500,-31.195871109962464,1e-06,-0.0024298715110111237,0.02594727650284767,0.9411103874444962,0.05559880967251957,0.05477875471115112,0.1,0.004006948428577743,0.0018865946,7940,,
19502,399,158,0.8253668899999999,5.0,3092250,-31.196135230064392,1e-06,-0.0011665864708683793,0.029729265719652176,0.9414523281157017,0.03661071448092116,0.05477740615606308,0.1,0.004112411734531633,0.0016865439,7960,,
19568,400,158,0.8268846499999999,5.0,3100000,-31.196882944107056,1e-06,-0.0006413720999268069,0.030921587720513344,0.9409895837306976,0.04672619060089346,0.054774876683950424,0.1,0.004036856889142655,0.0014481482,7980,0.8378306331167475,5.0
19615,401,158,0.8269014500000001,5.0,3107750,-31.197592854499817,1e-06,-0.0008983276587717093,0.03115854412317276,0.9424640014767647,0.05414523826009827,0.0547737218439579,0.1,0.0038680882268818093,0.0015503126,8000,,
19661,402,158,0.82924163,5.0,3115500,-31.19811339855194,1e-06,-0.0004998749803685775,0.02774970605969429,0.9424056448042393,0.0505035715928534,0.05477214604616165,0.1,0.003996236259699799,0.0014905118,8020,,
19707,403,158,0.8274164499999999,5.0,3123250,-31.198626551628113,1e-06,-0.0010629976525007656,0.029646234586834908,0.9428106285631657,0.03672023824648932,0.05477110669016838,0.1,0.0039355904731201005,0.0013200273,8040,,
19753,404,158,0.82660947,5.0,3131000,-31.198966636657715,1e-06,-0.0021722552905312042,0.025640057399868965,0.9416936598718166,0.03902380960673327,0.054770469665527344,0.1,0.004070747816003859,0.001644022,8060,,
19799,405,158,0.82343645,5.0,3138750,-31.199007115364076,1e-06,-0.001285974728321131,0.02600458264350891,0.9427296072244644,0.03824404771439731,0.054770857095718384,0.1,0.004027355480357073,0.0014787364,8080,,
19845,406,158,0.82449933,5.0,3146500,-31.198797755241394,1e-06,-0.003355623528908005,0.030605223029851913,0.9396181255578995,0.04010952403885312,0.054771505296230316,0.1,0.0043697634770069275,0.0014819354,8100,,
19891,407,158,0.82703799,5.0,3154250,-31.19891930103302,1e-06,-0.0007623181992502293,0.03198590502142906,0.9438139088451862,0.04656309544254327,0.05477014556527138,0.1,0.003986715722712688,0.0017132005,8120,,
19937,408,158,0.82468098,5.0,3162000,-31.19971097946167,1e-06,-0.001001631514960799,0.02935619466006756,0.9401011727750301,0.033685714273888154,0.05476737767457962,0.1,0.003996829649549909,0.0012201848,8140,,
19983,409,158,0.82486531,5.0,3169750,-31.200404229164125,1e-06,-0.0012714478816664254,0.02785712108016014,0.9425706379115582,0.03525000009220094,0.054766688495874405,0.1,0.00396643764397595,0.0015923292,8160,,
20049,410,158,0.8289972499999999,5.0,3177500,-31.20096309185028,1e-06,-0.0014847171886575466,0.028092732653021812,0.9428578093647957,0.04510714274190832,0.054764311760663986,0.1,0.00394580332795158,0.001525101,8180,0.8386794736913433,5.0
20094,411,158,0.8274088,5.0,3185250,-31.20134491920471,1e-06,-0.0016489834898794698,0.026243463158607483,0.9434157833456993,0.03976071428507567,0.05476496368646622,0.1,0.0037206634192261845,0.0018764748,8200,,
20140,412,158,0.8283518900000001,5.0,3193000,-31.20134895324707,1e-06,-0.0007100309467173804,0.029565416276454926,0.9427862241864204,0.048503571561013814,0.054764021188020706,0.1,0.0039750083751278,0.0015390227,8220,,
20186,413,158,0.82703317,5.0,3200750,-31.20178482055664,1e-06,-0.0013323775772257497,0.025923773646354675,0.9457677528262138,0.04072380961879389,0.05476270616054535,0.1,0.003724008536664769,0.0018209878,8240,,
20232,414,158,0.8291937,5.0,3208500,-31.202174401283266,1e-06,-0.00040067239114196965,0.025711828842759132,0.9424014165997505,0.05000000016327249,0.05476206913590431,0.1,0.0038539492792915553,0.0017677168,8260,,
20278,415,158,0.82938808,5.0,3216250,-31.20246208190918,1e-06,-0.001573881175128732,0.028630154207348824,0.9453693106770515,0.037465476271754596,0.0547611378133297,0.1,0.0038733344222418964,0.0014911813,8280,,
20324,416,158,0.8306929599999999,5.0,3224000,-31.202778210639952,1e-06,-0.0010367326809206222,0.02372058853507042,0.9443980343639851,0.04118095229699975,0.0547604076564312,0.1,0.0039012155384989455,0.0016467627,8300,,
20369,417,158,0.8311112800000002,5.0,3231750,-31.202947340011598,1e-06,-0.0014577263320391864,0.030010055750608444,0.9440418779850006,0.026404761991871056,0.05476033315062523,0.1,0.0037485953816212714,0.0015206623,8320,,
20415,418,158,0.82770856,5.0,3239500,-31.20311040878296,1e-06,-0.0008634287863321255,0.025722114369273186,0.9454044289886951,0.024927380996232387,0.054759424179792404,0.1,0.0036524106294382364,0.0015388813,8340,,
20461,419,158,0.8300633599999999,5.0,3247250,-31.203304228782653,1e-06,-0.001366522906168437,0.0259518064558506,0.9450672119855881,0.02769642867904622,0.05475949868559837,0.1,0.003699004238587804,0.0013242017,8360,,
20527,420,158,0.8308299200000002,5.0,3255000,-31.203630418777465,1e-06,-0.0014608598442682873,0.03144656494259834,0.945943720638752,0.027348809472168795,0.05475766956806183,0.1,0.003723591141169891,0.0013727987,8380,0.841383504488854,5.0
20573,421,158,0.8284778799999999,5.0,3262750,-31.204069786071777,1e-06,-0.0007135265043554096,0.029059702530503273,0.945894755423069,0.029420238143065946,0.05475723743438721,0.1,0.0036550754425115884,0.0014775745,8400,,
